record_id,state,taluk_name,rainfall_mm,metric_group,holder_group,value,unit,value_level,is_zero
AG00976,Karnataka,Kitthuru,2164.5,Area,Total,0.0,Area,Zero,Yes
AG00977,Karnataka,Kolar,1101.1,Numbers,Male,62368.0,Count,High,No
AG00978,Karnataka,Kolar,1101.1,Numbers,Female,13063.0,Count,Medium,No
AG00979,Karnataka,Kolar,1101.1,Numbers,Institution,43.0,Count,Low,No
AG00980,Karnataka,Kolar,1101.1,Numbers,Total,75474.0,Count,High,No
AG00981,Karnataka,Kolar,1101.1,Area,Male,40932.91,Area,Medium,No
AG00982,Karnataka,Kolar,1101.1,Area,Female,8054.99,Area,Low,No
AG00983,Karnataka,Kolar,1101.1,Area,Institution,44.15,Area,Low,No
AG00984,Karnataka,Kolar,1101.1,Area,Total,49032.05,Area,Medium,No
AG00985,Karnataka,Kolhara,503.2,Numbers,Male,0.0,Count,Zero,Yes
AG00986,Karnataka,Kolhara,503.2,Numbers,Female,0.0,Count,Zero,Yes
AG00987,Karnataka,Kolhara,503.2,Numbers,Institution,0.0,Count,Zero,Yes
AG00988,Karnataka,Kolhara,503.2,Numbers,Total,0.0,Count,Zero,Yes
AG00989,Karnataka,Kolhara,503.2,Area,Male,0.0,Area,Zero,Yes
AG00990,Karnataka,Kolhara,503.2,Area,Female,0.0,Area,Zero,Yes
AG00991,Karnataka,Kolhara,503.2,Area,Institution,0.0,Area,Zero,Yes
AG00992,Karnataka,Kolhara,503.2,Area,Total,0.0,Area,Zero,Yes
AG00993,Karnataka,Kollegala,1982.5,Numbers,Male,52263.0,Count,High,No
AG00994,Karnataka,Kollegala,1982.5,Numbers,Female,13982.0,Count,Medium,No
AG00995,Karnataka,Kollegala,1982.5,Numbers,Institution,64.0,Count,Low,No
AG00996,Karnataka,Kollegala,1982.5,Numbers,Total,66309.0,Count,High,No
AG00997,Karnataka,Kollegala,1982.5,Area,Male,54690.61,Area,High,No
AG00998,Karnataka,Kollegala,1982.5,Area,Female,13498.91,Area,Medium,No
AG00999,Karnataka,Kollegala,1982.5,Area,Institution,250.36,Area,Low,No
AG01000,Karnataka,Kollegala,1982.5,Area,Total,68439.88,Area,High,No
AG01001,Karnataka,Kollegala(Hanur),1452.1,Numbers,Male,0.0,Count,Zero,Yes
AG01002,Karnataka,Kollegala(Hanur),1452.1,Numbers,Female,0.0,Count,Zero,Yes
AG01003,Karnataka,Kollegala(Hanur),1452.1,Numbers,Institution,0.0,Count,Zero,Yes
AG01004,Karnataka,Kollegala(Hanur),1452.1,Numbers,Total,0.0,Count,Zero,Yes
AG01005,Karnataka,Kollegala(Hanur),1452.1,Area,Male,0.0,Area,Zero,Yes
AG01006,Karnataka,Kollegala(Hanur),1452.1,Area,Female,0.0,Area,Zero,Yes
AG01007,Karnataka,Kollegala(Hanur),1452.1,Area,Institution,0.0,Area,Zero,Yes
AG01008,Karnataka,Kollegala(Hanur),1452.1,Area,Total,0.0,Area,Zero,Yes
AG01009,Karnataka,Koppa,2325.6,Numbers,Male,8731.0,Count,Low,No
AG01010,Karnataka,Koppa,2325.6,Numbers,Female,2928.0,Count,Low,No
AG01011,Karnataka,Koppa,2325.6,Numbers,Institution,173.0,Count,Low,No
AG01012,Karnataka,Koppa,2325.6,Numbers,Total,11832.0,Count,Medium,No
AG01013,Karnataka,Koppa,2325.6,Area,Male,12727.95,Area,Medium,No
AG01014,Karnataka,Koppa,2325.6,Area,Female,4363.42,Area,Low,No
AG01015,Karnataka,Koppa,2325.6,Area,Institution,3320.42,Area,Low,No
AG01016,Karnataka,Koppa,2325.6,Area,Total,20411.79,Area,Medium,No
AG01017,Karnataka,Koppal,2231.6,Numbers,Male,37742.0,Count,Medium,No
AG01018,Karnataka,Koppal,2231.6,Numbers,Female,9317.0,Count,Low,No
AG01019,Karnataka,Koppal,2231.6,Numbers,Institution,29.0,Count,Low,No
AG01020,Karnataka,Koppal,2231.6,Numbers,Total,47088.0,Count,Medium,No
AG01021,Karnataka,Koppal,2231.6,Area,Male,71870.11,Area,High,No
AG01022,Karnataka,Koppal,2231.6,Area,Female,15596.04,Area,Medium,No
AG01023,Karnataka,Koppal,2231.6,Area,Institution,174.11,Area,Low,No
AG01024,Karnataka,Koppal,2231.6,Area,Total,87640.26,Area,High,No
AG01025,Karnataka,Koratagere,1392.4,Numbers,Male,25361.0,Count,Medium,No
AG01026,Karnataka,Koratagere,1392.4,Numbers,Female,7973.0,Count,Low,No
AG01027,Karnataka,Koratagere,1392.4,Numbers,Institution,32.0,Count,Low,No
AG01028,Karnataka,Koratagere,1392.4,Numbers,Total,33366.0,Count,Medium,No
AG01029,Karnataka,Koratagere,1392.4,Area,Male,32846.69,Area,Medium,No
AG01030,Karnataka,Koratagere,1392.4,Area,Female,9594.56,Area,Low,No
AG01031,Karnataka,Koratagere,1392.4,Area,Institution,67.05,Area,Low,No
AG01032,Karnataka,Koratagere,1392.4,Area,Total,42508.3,Area,Medium,No
AG01033,Karnataka,Kotturu,717.8,Numbers,Male,15341.0,Count,Medium,No
AG01034,Karnataka,Kotturu,717.8,Numbers,Female,3732.0,Count,Low,No
AG01035,Karnataka,Kotturu,717.8,Numbers,Institution,54.0,Count,Low,No
AG01036,Karnataka,Kotturu,717.8,Numbers,Total,19127.0,Count,Medium,No
AG01037,Karnataka,Kotturu,717.8,Area,Male,31036.21,Area,Medium,No
AG01038,Karnataka,Kotturu,717.8,Area,Female,7430.55,Area,Low,No
AG01039,Karnataka,Kotturu,717.8,Area,Institution,187.16,Area,Low,No
AG01040,Karnataka,Kotturu,717.8,Area,Total,38653.92,Area,Medium,No
AG01041,Karnataka,Krishnarajpet,915.1,Numbers,Male,69364.0,Count,High,No
AG01042,Karnataka,Krishnarajpet,915.1,Numbers,Female,20906.0,Count,Medium,No
AG01043,Karnataka,Krishnarajpet,915.1,Numbers,Institution,530.0,Count,Low,No
AG01044,Karnataka,Krishnarajpet,915.1,Numbers,Total,90800.0,Count,High,No
AG01045,Karnataka,Krishnarajpet,915.1,Area,Male,45850.74,Area,Medium,No
AG01046,Karnataka,Krishnarajpet,915.1,Area,Female,12511.74,Area,Medium,No
AG01047,Karnataka,Krishnarajpet,915.1,Area,Institution,700.35,Area,Low,No
AG01048,Karnataka,Krishnarajpet,915.1,Area,Total,59062.83,Area,High,No
AG01049,Karnataka,Kudligi,685.9,Numbers,Male,26655.0,Count,Medium,No
AG01050,Karnataka,Kudligi,685.9,Numbers,Female,6354.0,Count,Low,No
AG01051,Karnataka,Kudligi,685.9,Numbers,Institution,60.0,Count,Low,No
AG01052,Karnataka,Kudligi,685.9,Numbers,Total,33069.0,Count,Medium,No
AG01053,Karnataka,Kudligi,685.9,Area,Male,54782.09,Area,High,No
AG01054,Karnataka,Kudligi,685.9,Area,Female,11600.59,Area,Medium,No
AG01055,Karnataka,Kudligi,685.9,Area,Institution,143.35,Area,Low,No
AG01056,Karnataka,Kudligi,685.9,Area,Total,66526.03,Area,High,No
AG01057,Karnataka,Kukanuru,2427.3,Numbers,Male,0.0,Count,Zero,Yes
AG01058,Karnataka,Kukanuru,2427.3,Numbers,Female,0.0,Count,Zero,Yes
AG01059,Karnataka,Kukanuru,2427.3,Numbers,Institution,0.0,Count,Zero,Yes
AG01060,Karnataka,Kukanuru,2427.3,Numbers,Total,0.0,Count,Zero,Yes
AG01061,Karnataka,Kukanuru,2427.3,Area,Male,0.0,Area,Zero,Yes
AG01062,Karnataka,Kukanuru,2427.3,Area,Female,0.0,Area,Zero,Yes
AG01063,Karnataka,Kukanuru,2427.3,Area,Institution,0.0,Area,Zero,Yes
AG01064,Karnataka,Kukanuru,2427.3,Area,Total,0.0,Area,Zero,Yes
AG01065,Karnataka,Kumta,504.1,Numbers,Male,22600.0,Count,Medium,No
AG01066,Karnataka,Kumta,504.1,Numbers,Female,7046.0,Count,Low,No
AG01067,Karnataka,Kumta,504.1,Numbers,Institution,50.0,Count,Low,No
AG01068,Karnataka,Kumta,504.1,Numbers,Total,29696.0,Count,Medium,No
AG01069,Karnataka,Kumta,504.1,Area,Male,10262.94,Area,Medium,No
AG01070,Karnataka,Kumta,504.1,Area,Female,2916.75,Area,Low,No
AG01071,Karnataka,Kumta,504.1,Area,Institution,36.63,Area,Low,No
AG01072,Karnataka,Kumta,504.1,Area,Total,13216.32,Area,Medium,No
AG01073,Karnataka,Kundapur,1036.0,Numbers,Male,29997.0,Count,Medium,No
AG01074,Karnataka,Kundapur,1036.0,Numbers,Female,23938.0,Count,Medium,No
AG01075,Karnataka,Kundapur,1036.0,Numbers,Institution,69.0,Count,Low,No
AG01076,Karnataka,Kundapur,1036.0,Numbers,Total,54004.0,Count,High,No
AG01077,Karnataka,Kundapur,1036.0,Area,Male,18308.0,Area,Medium,No
AG01078,Karnataka,Kundapur,1036.0,Area,Female,14773.0,Area,Medium,No
AG01079,Karnataka,Kundapur,1036.0,Area,Institution,55.0,Area,Low,No
AG01080,Karnataka,Kundapur,1036.0,Area,Total,33136.0,Area,Medium,No
AG01081,Karnataka,Kundgol,1331.1,Numbers,Male,25502.0,Count,Medium,No
AG01082,Karnataka,Kundgol,1331.1,Numbers,Female,3932.0,Count,Low,No
AG01083,Karnataka,Kundgol,1331.1,Numbers,Institution,30.0,Count,Low,No
AG01084,Karnataka,Kundgol,1331.1,Numbers,Total,29464.0,Count,Medium,No
AG01085,Karnataka,Kundgol,1331.1,Area,Male,53008.73,Area,High,No
AG01086,Karnataka,Kundgol,1331.1,Area,Female,8012.38,Area,Low,No
AG01087,Karnataka,Kundgol,1331.1,Area,Institution,80.6,Area,Low,No
AG01088,Karnataka,Kundgol,1331.1,Area,Total,61101.71,Area,High,No
AG01089,Karnataka,Kunigal,1711.9,Numbers,Male,47803.0,Count,Medium,No
AG01090,Karnataka,Kunigal,1711.9,Numbers,Female,10975.0,Count,Medium,No
AG01091,Karnataka,Kunigal,1711.9,Numbers,Institution,48.0,Count,Low,No
AG01092,Karnataka,Kunigal,1711.9,Numbers,Total,58826.0,Count,High,No
AG01093,Karnataka,Kunigal,1711.9,Area,Male,49130.07,Area,Medium,No
AG01094,Karnataka,Kunigal,1711.9,Area,Female,10738.89,Area,Medium,No
AG01095,Karnataka,Kunigal,1711.9,Area,Institution,100.0,Area,Low,No
AG01096,Karnataka,Kunigal,1711.9,Area,Total,59968.96,Area,High,No
AG01097,Karnataka,Kurugodu,1057.3,Numbers,Male,16387.0,Count,Medium,No
AG01098,Karnataka,Kurugodu,1057.3,Numbers,Female,5726.0,Count,Low,No
AG01099,Karnataka,Kurugodu,1057.3,Numbers,Institution,64.0,Count,Low,No
AG01100,Karnataka,Kurugodu,1057.3,Numbers,Total,22177.0,Count,Medium,No
AG01101,Karnataka,Kurugodu,1057.3,Area,Male,29678.68,Area,Medium,No
AG01102,Karnataka,Kurugodu,1057.3,Area,Female,8732.52,Area,Low,No
AG01103,Karnataka,Kurugodu,1057.3,Area,Institution,256.4,Area,Low,No
AG01104,Karnataka,Kurugodu,1057.3,Area,Total,38667.6,Area,Medium,No
AG01105,Karnataka,Kushtagi,1747.3,Numbers,Male,49645.0,Count,Medium,No
AG01106,Karnataka,Kushtagi,1747.3,Numbers,Female,9381.0,Count,Low,No
AG01107,Karnataka,Kushtagi,1747.3,Numbers,Institution,52.0,Count,Low,No
AG01108,Karnataka,Kushtagi,1747.3,Numbers,Total,59078.0,Count,High,No
AG01109,Karnataka,Kushtagi,1747.3,Area,Male,96655.99,Area,High,No
AG01110,Karnataka,Kushtagi,1747.3,Area,Female,17161.46,Area,Medium,No
AG01111,Karnataka,Kushtagi,1747.3,Area,Institution,62.05,Area,Low,No
AG01112,Karnataka,Kushtagi,1747.3,Area,Total,113879.5,Area,High,No
AG01113,Karnataka,Laxmeshwar,1038.7,Numbers,Male,0.0,Count,Zero,Yes
AG01114,Karnataka,Laxmeshwar,1038.7,Numbers,Female,0.0,Count,Zero,Yes
AG01115,Karnataka,Laxmeshwar,1038.7,Numbers,Institution,0.0,Count,Zero,Yes
AG01116,Karnataka,Laxmeshwar,1038.7,Numbers,Total,0.0,Count,Zero,Yes
AG01117,Karnataka,Laxmeshwar,1038.7,Area,Male,0.0,Area,Zero,Yes
AG01118,Karnataka,Laxmeshwar,1038.7,Area,Female,0.0,Area,Zero,Yes
AG01119,Karnataka,Laxmeshwar,1038.7,Area,Institution,0.0,Area,Zero,Yes
AG01120,Karnataka,Laxmeshwar,1038.7,Area,Total,0.0,Area,Zero,Yes
AG01121,Karnataka,Lingasugur,2084.1,Numbers,Male,48346.0,Count,Medium,No
AG01122,Karnataka,Lingasugur,2084.1,Numbers,Female,6446.0,Count,Low,No
AG01123,Karnataka,Lingasugur,2084.1,Numbers,Institution,5.0,Count,Low,No
AG01124,Karnataka,Lingasugur,2084.1,Numbers,Total,54797.0,Count,High,No
AG01125,Karnataka,Lingasugur,2084.1,Area,Male,110117.16,Area,High,No
AG01126,Karnataka,Lingasugur,2084.1,Area,Female,11954.66,Area,Medium,No
AG01127,Karnataka,Lingasugur,2084.1,Area,Institution,14.86,Area,Low,No
AG01128,Karnataka,Lingasugur,2084.1,Area,Total,122086.68,Area,High,No
AG01129,Karnataka,Maddur,2047.9,Numbers,Male,66212.0,Count,High,No
AG01130,Karnataka,Maddur,2047.9,Numbers,Female,20462.0,Count,Medium,No
AG01131,Karnataka,Maddur,2047.9,Numbers,Institution,227.0,Count,Low,No
AG01132,Karnataka,Maddur,2047.9,Numbers,Total,86901.0,Count,High,No
AG01133,Karnataka,Maddur,2047.9,Area,Male,32957.85,Area,Medium,No
AG01134,Karnataka,Maddur,2047.9,Area,Female,8654.85,Area,Low,No
AG01135,Karnataka,Maddur,2047.9,Area,Institution,559.2,Area,Low,No
AG01136,Karnataka,Maddur,2047.9,Area,Total,42171.9,Area,Medium,No
AG01137,Karnataka,Madhugiri,2004.3,Numbers,Male,39967.0,Count,Medium,No
AG01138,Karnataka,Madhugiri,2004.3,Numbers,Female,10243.0,Count,Medium,No
AG01139,Karnataka,Madhugiri,2004.3,Numbers,Institution,41.0,Count,Low,No
AG01140,Karnataka,Madhugiri,2004.3,Numbers,Total,50251.0,Count,High,No
AG01141,Karnataka,Madhugiri,2004.3,Area,Male,52896.13,Area,High,No
AG01142,Karnataka,Madhugiri,2004.3,Area,Female,12332.54,Area,Medium,No
AG01143,Karnataka,Madhugiri,2004.3,Area,Institution,104.49,Area,Low,No
AG01144,Karnataka,Madhugiri,2004.3,Area,Total,65333.16,Area,High,No
AG01145,Karnataka,Madikeri,859.7,Numbers,Male,17740.0,Count,Medium,No
AG01146,Karnataka,Madikeri,859.7,Numbers,Female,2760.0,Count,Low,No
AG01147,Karnataka,Madikeri,859.7,Numbers,Institution,121.0,Count,Low,No
AG01148,Karnataka,Madikeri,859.7,Numbers,Total,20621.0,Count,Medium,No
AG01149,Karnataka,Madikeri,859.7,Area,Male,44977.17,Area,Medium,No
AG01150,Karnataka,Madikeri,859.7,Area,Female,5440.37,Area,Low,No
AG01151,Karnataka,Madikeri,859.7,Area,Institution,1289.33,Area,Low,No
AG01152,Karnataka,Madikeri,859.7,Area,Total,51706.87,Area,High,No
AG01153,Karnataka,Magadi,2452.5,Numbers,Male,52161.0,Count,High,No
AG01154,Karnataka,Magadi,2452.5,Numbers,Female,13719.0,Count,Medium,No
AG01155,Karnataka,Magadi,2452.5,Numbers,Institution,6.0,Count,Low,No
AG01156,Karnataka,Magadi,2452.5,Numbers,Total,65886.0,Count,High,No
AG01157,Karnataka,Magadi,2452.5,Area,Male,40375.92,Area,Medium,No
AG01158,Karnataka,Magadi,2452.5,Area,Female,10911.27,Area,Medium,No
AG01159,Karnataka,Magadi,2452.5,Area,Institution,45.51,Area,Low,No
AG01160,Karnataka,Magadi,2452.5,Area,Total,51332.7,Area,High,No
AG01161,Karnataka,Malavalli,1371.4,Numbers,Male,69682.0,Count,High,No
AG01162,Karnataka,Malavalli,1371.4,Numbers,Female,20821.0,Count,Medium,No
AG01163,Karnataka,Malavalli,1371.4,Numbers,Institution,237.0,Count,Low,No
AG01164,Karnataka,Malavalli,1371.4,Numbers,Total,90740.0,Count,High,No
AG01165,Karnataka,Malavalli,1371.4,Area,Male,38729.26,Area,Medium,No
AG01166,Karnataka,Malavalli,1371.4,Area,Female,9991.69,Area,Low,No
AG01167,Karnataka,Malavalli,1371.4,Area,Institution,483.39,Area,Low,No
AG01168,Karnataka,Malavalli,1371.4,Area,Total,49204.34,Area,Medium,No
AG01169,Karnataka,Malur,1587.2,Numbers,Male,40935.0,Count,Medium,No
AG01170,Karnataka,Malur,1587.2,Numbers,Female,10149.0,Count,Medium,No
AG01171,Karnataka,Malur,1587.2,Numbers,Institution,57.0,Count,Low,No
AG01172,Karnataka,Malur,1587.2,Numbers,Total,51141.0,Count,High,No
AG01173,Karnataka,Malur,1587.2,Area,Male,34311.79,Area,Medium,No
AG01174,Karnataka,Malur,1587.2,Area,Female,7708.69,Area,Low,No
AG01175,Karnataka,Malur,1587.2,Area,Institution,76.57,Area,Low,No
AG01176,Karnataka,Malur,1587.2,Area,Total,42097.05,Area,Medium,No
AG01177,Karnataka,Mandya,580.6,Numbers,Male,78441.0,Count,High,No
AG01178,Karnataka,Mandya,580.6,Numbers,Female,26432.0,Count,Medium,No
AG01179,Karnataka,Mandya,580.6,Numbers,Institution,458.0,Count,Low,No
AG01180,Karnataka,Mandya,580.6,Numbers,Total,105331.0,Count,High,No
AG01181,Karnataka,Mandya,580.6,Area,Male,38093.1,Area,Medium,No
AG01182,Karnataka,Mandya,580.6,Area,Female,11048.85,Area,Medium,No
AG01183,Karnataka,Mandya,580.6,Area,Institution,965.4,Area,Low,No
AG01184,Karnataka,Mandya,580.6,Area,Total,50107.35,Area,High,No
AG01185,Karnataka,Mangalore,1304.6,Numbers,Male,15034.0,Count,Medium,No
AG01186,Karnataka,Mangalore,1304.6,Numbers,Female,8922.0,Count,Low,No
AG01187,Karnataka,Mangalore,1304.6,Numbers,Institution,94.0,Count,Low,No
AG01188,Karnataka,Mangalore,1304.6,Numbers,Total,24050.0,Count,Medium,No
AG01189,Karnataka,Mangalore,1304.6,Area,Male,12364.24,Area,Medium,No
AG01190,Karnataka,Mangalore,1304.6,Area,Female,7219.61,Area,Low,No
AG01191,Karnataka,Mangalore,1304.6,Area,Institution,142.79,Area,Low,No
AG01192,Karnataka,Mangalore,1304.6,Area,Total,19726.64,Area,Medium,No
AG01193,Karnataka,Manvi,1347.6,Numbers,Male,58441.0,Count,High,No
AG01194,Karnataka,Manvi,1347.6,Numbers,Female,14615.0,Count,Medium,No
AG01195,Karnataka,Manvi,1347.6,Numbers,Institution,149.0,Count,Low,No
AG01196,Karnataka,Manvi,1347.6,Numbers,Total,73205.0,Count,High,No
AG01197,Karnataka,Manvi,1347.6,Area,Male,125064.69,Area,High,No
AG01198,Karnataka,Manvi,1347.6,Area,Female,26611.1,Area,Medium,No
AG01199,Karnataka,Manvi,1347.6,Area,Institution,4047.93,Area,Low,No
AG01200,Karnataka,Manvi,1347.6,Area,Total,155723.72,Area,High,No
AG01201,Karnataka,Maski,987.9,Numbers,Male,3276.0,Count,Low,No
AG01202,Karnataka,Maski,987.9,Numbers,Female,564.0,Count,Low,No
AG01203,Karnataka,Maski,987.9,Numbers,Institution,4.0,Count,Low,No
AG01204,Karnataka,Maski,987.9,Numbers,Total,3844.0,Count,Low,No
AG01205,Karnataka,Maski,987.9,Area,Male,1883.55,Area,Low,No
AG01206,Karnataka,Maski,987.9,Area,Female,683.79,Area,Low,No
AG01207,Karnataka,Maski,987.9,Area,Institution,6.0,Area,Low,No
AG01208,Karnataka,Maski,987.9,Area,Total,2573.34,Area,Low,No
AG01209,Karnataka,Molakalmuru,564.6,Numbers,Male,16255.0,Count,Medium,No
AG01210,Karnataka,Molakalmuru,564.6,Numbers,Female,6101.0,Count,Low,No
AG01211,Karnataka,Molakalmuru,564.6,Numbers,Institution,92.0,Count,Low,No
AG01212,Karnataka,Molakalmuru,564.6,Numbers,Total,22448.0,Count,Medium,No
AG01213,Karnataka,Molakalmuru,564.6,Area,Male,30946.07,Area,Medium,No
AG01214,Karnataka,Molakalmuru,564.6,Area,Female,11841.44,Area,Medium,No
AG01215,Karnataka,Molakalmuru,564.6,Area,Institution,209.16,Area,Low,No
AG01216,Karnataka,Molakalmuru,564.6,Area,Total,42996.67,Area,Medium,No
AG01217,Karnataka,Mudabidri,1089.2,Numbers,Male,10020.0,Count,Medium,No
AG01218,Karnataka,Mudabidri,1089.2,Numbers,Female,5948.0,Count,Low,No
AG01219,Karnataka,Mudabidri,1089.2,Numbers,Institution,67.0,Count,Low,No
AG01220,Karnataka,Mudabidri,1089.2,Numbers,Total,16035.0,Count,Medium,No
AG01221,Karnataka,Mudabidri,1089.2,Area,Male,8240.14,Area,Low,No
AG01222,Karnataka,Mudabidri,1089.2,Area,Female,4813.06,Area,Low,No
AG01223,Karnataka,Mudabidri,1089.2,Area,Institution,95.2,Area,Low,No
AG01224,Karnataka,Mudabidri,1089.2,Area,Total,13148.4,Area,Medium,No
AG01225,Karnataka,Mudalagi,537.0,Numbers,Male,0.0,Count,Zero,Yes
AG01226,Karnataka,Mudalagi,537.0,Numbers,Female,0.0,Count,Zero,Yes
AG01227,Karnataka,Mudalagi,537.0,Numbers,Institution,0.0,Count,Zero,Yes
AG01228,Karnataka,Mudalagi,537.0,Numbers,Total,0.0,Count,Zero,Yes
AG01229,Karnataka,Mudalagi,537.0,Area,Male,0.0,Area,Zero,Yes
AG01230,Karnataka,Mudalagi,537.0,Area,Female,0.0,Area,Zero,Yes
AG01231,Karnataka,Mudalagi,537.0,Area,Institution,0.0,Area,Zero,Yes
AG01232,Karnataka,Mudalagi,537.0,Area,Total,0.0,Area,Zero,Yes
AG01233,Karnataka,Muddebihal,574.0,Numbers,Male,41723.0,Count,Medium,No
AG01234,Karnataka,Muddebihal,574.0,Numbers,Female,7509.0,Count,Low,No
AG01235,Karnataka,Muddebihal,574.0,Numbers,Institution,0.0,Count,Zero,Yes
AG01236,Karnataka,Muddebihal,574.0,Numbers,Total,49232.0,Count,Medium,No
AG01237,Karnataka,Muddebihal,574.0,Area,Male,108410.9,Area,High,No
AG01238,Karnataka,Muddebihal,574.0,Area,Female,17984.35,Area,Medium,No
AG01239,Karnataka,Muddebihal,574.0,Area,Institution,0.0,Area,Zero,Yes
AG01240,Karnataka,Muddebihal,574.0,Area,Total,126395.25,Area,High,No
AG01241,Karnataka,Mudhol,2096.7,Numbers,Male,34845.0,Count,Medium,No
AG01242,Karnataka,Mudhol,2096.7,Numbers,Female,8475.0,Count,Low,No
AG01243,Karnataka,Mudhol,2096.7,Numbers,Institution,61.0,Count,Low,No
AG01244,Karnataka,Mudhol,2096.7,Numbers,Total,43381.0,Count,Medium,No
AG01245,Karnataka,Mudhol,2096.7,Area,Male,64167.13,Area,High,No
AG01246,Karnataka,Mudhol,2096.7,Area,Female,14274.98,Area,Medium,No
AG01247,Karnataka,Mudhol,2096.7,Area,Institution,669.41,Area,Low,No
AG01248,Karnataka,Mudhol,2096.7,Area,Total,79111.52,Area,High,No
AG01249,Karnataka,Mudigere,1595.0,Numbers,Male,17486.0,Count,Medium,No
AG01250,Karnataka,Mudigere,1595.0,Numbers,Female,5681.0,Count,Low,No
AG01251,Karnataka,Mudigere,1595.0,Numbers,Institution,198.0,Count,Low,No
AG01252,Karnataka,Mudigere,1595.0,Numbers,Total,23365.0,Count,Medium,No
AG01253,Karnataka,Mudigere,1595.0,Area,Male,32600.39,Area,Medium,No
AG01254,Karnataka,Mudigere,1595.0,Area,Female,9887.75,Area,Low,No
AG01255,Karnataka,Mudigere,1595.0,Area,Institution,3221.65,Area,Low,No
AG01256,Karnataka,Mudigere,1595.0,Area,Total,45709.79,Area,Medium,No
AG01257,Karnataka,Mulabagilu,983.2,Numbers,Male,50576.0,Count,High,No
AG01258,Karnataka,Mulabagilu,983.2,Numbers,Female,10291.0,Count,Medium,No
AG01259,Karnataka,Mulabagilu,983.2,Numbers,Institution,106.0,Count,Low,No
AG01260,Karnataka,Mulabagilu,983.2,Numbers,Total,60973.0,Count,High,No
AG01261,Karnataka,Mulabagilu,983.2,Area,Male,41218.68,Area,Medium,No
AG01262,Karnataka,Mulabagilu,983.2,Area,Female,7911.5,Area,Low,No
AG01263,Karnataka,Mulabagilu,983.2,Area,Institution,226.11,Area,Low,No
AG01264,Karnataka,Mulabagilu,983.2,Area,Total,49356.29,Area,Medium,No
AG01265,Karnataka,Mundargi,2139.2,Numbers,Male,23487.0,Count,Medium,No
AG01266,Karnataka,Mundargi,2139.2,Numbers,Female,4881.0,Count,Low,No
AG01267,Karnataka,Mundargi,2139.2,Numbers,Institution,42.0,Count,Low,No
AG01268,Karnataka,Mundargi,2139.2,Numbers,Total,28410.0,Count,Medium,No
AG01269,Karnataka,Mundargi,2139.2,Area,Male,51621.11,Area,High,No
AG01270,Karnataka,Mundargi,2139.2,Area,Female,9593.3,Area,Low,No
AG01271,Karnataka,Mundargi,2139.2,Area,Institution,131.69,Area,Low,No
AG01272,Karnataka,Mundargi,2139.2,Area,Total,61346.1,Area,High,No
AG01273,Karnataka,Mundgod,590.8,Numbers,Male,8839.0,Count,Low,No
AG01274,Karnataka,Mundgod,590.8,Numbers,Female,2205.0,Count,Low,No
AG01275,Karnataka,Mundgod,590.8,Numbers,Institution,29.0,Count,Low,No
AG01276,Karnataka,Mundgod,590.8,Numbers,Total,11073.0,Count,Medium,No
AG01277,Karnataka,Mundgod,590.8,Area,Male,12096.71,Area,Medium,No
AG01278,Karnataka,Mundgod,590.8,Area,Female,2959.13,Area,Low,No
AG01279,Karnataka,Mundgod,590.8,Area,Institution,41.63,Area,Low,No
AG01280,Karnataka,Mundgod,590.8,Area,Total,15097.47,Area,Medium,No
AG01281,Karnataka,Mysuru,2256.6,Numbers,Male,44917.0,Count,Medium,No
AG01282,Karnataka,Mysuru,2256.6,Numbers,Female,17656.0,Count,Medium,No
AG01283,Karnataka,Mysuru,2256.6,Numbers,Institution,21.0,Count,Low,No
AG01284,Karnataka,Mysuru,2256.6,Numbers,Total,62594.0,Count,High,No
AG01285,Karnataka,Mysuru,2256.6,Area,Male,29822.78,Area,Medium,No
AG01286,Karnataka,Mysuru,2256.6,Area,Female,11829.14,Area,Medium,No
AG01287,Karnataka,Mysuru,2256.6,Area,Institution,12.0,Area,Low,No
AG01288,Karnataka,Mysuru,2256.6,Area,Total,41663.92,Area,Medium,No
AG01289,Karnataka,Nagamangala,2419.4,Numbers,Male,70104.0,Count,High,No
AG01290,Karnataka,Nagamangala,2419.4,Numbers,Female,19128.0,Count,Medium,No
AG01291,Karnataka,Nagamangala,2419.4,Numbers,Institution,446.0,Count,Low,No
AG01292,Karnataka,Nagamangala,2419.4,Numbers,Total,89678.0,Count,High,No
AG01293,Karnataka,Nagamangala,2419.4,Area,Male,51061.87,Area,High,No
AG01294,Karnataka,Nagamangala,2419.4,Area,Female,12702.11,Area,Medium,No
AG01295,Karnataka,Nagamangala,2419.4,Area,Institution,725.83,Area,Low,No
AG01296,Karnataka,Nagamangala,2419.4,Area,Total,64489.81,Area,High,No
AG01297,Karnataka,Nanjangud,2261.5,Numbers,Male,66270.0,Count,High,No
AG01298,Karnataka,Nanjangud,2261.5,Numbers,Female,12033.0,Count,Medium,No
AG01299,Karnataka,Nanjangud,2261.5,Numbers,Institution,132.0,Count,Low,No
AG01300,Karnataka,Nanjangud,2261.5,Numbers,Total,78435.0,Count,High,No
AG01301,Karnataka,Nanjangud,2261.5,Area,Male,58572.17,Area,High,No
AG01302,Karnataka,Nanjangud,2261.5,Area,Female,9196.19,Area,Low,No
AG01303,Karnataka,Nanjangud,2261.5,Area,Institution,538.27,Area,Low,No
